Name,size,SSSS,SSSC,SSSN,SSSO,SSSX,SSSM,SSCC,SSCN,SSCO,SSCX,SSCM,SSNN,SSNO,SSNX,SSNM,SSOO,SSOX,SSOM,SSXX,SSXM,SSMM,SCCC,SCCN,SCCO,SCCX,SCCM,SCNN,SCNO,SCNX,SCNM,SCOO,SCOX,SCOM,SCXX,SCXM,SCMM,SNNN,SNNO,SNNX,SNNM,SNOO,SNOX,SNOM,SNXX,SNXM,SNMM,SOOO,SOOX,SOOM,SOXX,SOXM,SOMM,SXXX,SXXM,SXMM,SMMM,CCCC,CCCN,CCCO,CCCX,CCCM,CCNN,CCNO,CCNX,CCNM,CCOO,CCOX,CCOM,CCXX,CCXM,CCMM,CNNN,CNNO,CNNX,CNNM,CNOO,CNOX,CNOM,CNXX,CNXM,CNMM,COOO,COOX,COOM,COXX,COXM,COMM,CXXX,CXXM,CXMM,CMMM,NNNN,NNNO,NNNX,NNNM,NNOO,NNOX,NNOM,NNXX,NNXM,NNMM,NOOO,NOOX,NOOM,NOXX,NOXM,NOMM,NXXX,NXXM,NXMM,NMMM,OOOO,OOOX,OOOM,OOXX,OOXM,OOMM,OXXX,OXXM,OXMM,OMMM,XXXX,XXXM,XXMM,XMMM,MMMM
GNP3,6.1,0.31,33.854,0,0,0,24.158,167.851,0,0.223,0,113.98,0,0,0,0,0,0,0,0,0,116.738,267.114,1.286,0.89,0,110.274,0,0.116,0,0,0,0,0,0,0,206.245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311.295,385.035,147.952,115.779,0,29.857,18,135.718,0,0.214,17.85,0,0,0,0,44.996,0.117,28.485,0,0,37.784,0,0,0,0,0.107,0.386,0,0,0,0,0,0,0,0,92.953,0,0.126,0,0,5.184,0,0,0,0,0,9.486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,990.079
GNP4,6.5,0.826,32.619,0,0,0,23.541,169.697,0,0.335,0,118.798,0,0,0,0,0,0,0.111,0,0,121.243,270.694,0,4.67,0,113.646,0,0,0,0,0,0,0.333,0,0,213.087,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0,324.656,389.319,0,288.558,0,32.608,0,0,0,0,186.413,0,1.33,0,0,49.068,0,0,0,0,0,0,0,0,0,0,75.933,0,0.12,0,0,0.886,0,0,0,96.106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.237,0,0,0,0,0,0,0,0,0,0,0,0,0,976.673
GNP5,6.3,0.722,72.751,0,0,0,51.605,347.503,0,0.446,0,218.94,0,0,0,0,0,0,0,0,0,188.931,640.833,0,20.127,0,204.401,0,0,0,0,0,0,0.333,0,0,289.158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111,0,0,0,393.093,1288.724,344.749,743.717,0,52.58,77.925,504.051,0,0,135.376,0,0.886,0,0,60.571,0.934,101.871,0,0,105.122,0,0,0,0,0,3.604,0,0.12,0,0,0,0,0,0,100.581,0,0,0,0,0.518,0,0,0,0,0,0.134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,859.978
GNP6,6.6,1.445,36.735,0,0,0,33.718,215.148,2.15,1.784,0,243.848,0,0.116,0,0.322,0,0,0.111,0,0,228.459,490.752,44.595,34.25,0,516.71,0.673,2.206,0,11.888,1.201,0,6.666,0,0,544.227,0,0,0,0,0.125,0,0.116,0,0,1.284,0,0,0,0,0,0.333,0,0,0,421.039,1691.136,901.575,1113.139,0,515.838,93.018,629.558,0,90.246,164.728,0,37.229,0,0,567.724,3.618,27.52,0,6.367,54.369,0,7.289,0,0,24.968,7.593,0,1.556,0,0,6.974,0,0,0,550.032,0,0.126,0,0,0.259,0,0.362,0,0,0.112,0.134,0,0.249,0,0,0.347,0,0,0,3.411,0,0,0,0,0,0.12,0,0,0,0.885,0,0,0,0,630.742
GNP7,26.82,1.651,169.065,0.216,0.447,0,154.407,1353.637,5.912,13.269,0,1713.287,0,0,0,2.578,0,0,5.013,0,0,2082.279,3161.353,163.157,282.885,0,4297.341,1.345,17.067,0,45.839,11.049,0,104.879,0,0,5009.271,0,0,0,0.112,0,0,0.812,0,0,8.239,0.129,0,0.72,0,0,23.754,0,0,0,5002.988,4225.886,3290.445,7738.819,0,4448.165,553.956,6226.312,0,436.909,6907.812,0,632.951,0,0,5880.852,5.252,258.664,0,14.521,734.45,0,75.552,0,0,131.56,1090.398,0,37.825,0,0,255.168,0,0,0,6824.777,0,0.377,0,0,3.24,0,0.724,0,0,0.446,10.287,0,1.62,0,0,7.167,0,0,0,24.092,15.824,0,0.643,0,0,3.11,0,0,0,60.167,0,0,0,0,11304.915
GNP8,27.02,2.786,107.222,0,0,0,155.435,1125.265,1.612,6.467,0,1428.132,0,0,0,0.107,0,0,2.785,0,0,2171.011,1894.549,23.048,112.98,0,3389.609,0.224,1.277,0,10.067,0.6,0,49.328,0,0,4593.164,0,0,0,0,0,0,0,0,0,0.963,0,0,0,0,0,9.324,0,0,0,6083.577,4311.053,2082.971,5122.642,0,4338.14,483.301,5270.324,0,165.752,2608.234,0,838.007,0,0,4891.646,3.851,200.606,0,3.686,485.075,0,38.297,0,0,35.104,269.492,0,58.414,0,0,327.789,0,0,0,5333.837,0,0.251,0,0,1.296,0,0.362,0,0,0.112,2.271,0,0.623,0,0,1.85,0,0,0,2.878,2.064,0,0.386,0,0,5.621,0,0,0,82.84,0,0,0,0,13022.317
GNP9,25.47,0.619,49.701,0,0,0,74.529,754.548,2.795,3.456,0,931.213,0,0,0,0.859,0,0,1.114,0,0,1501.887,1160.859,53.171,36.696,0,2274.948,0.112,3.483,0,28.381,0,0,16.109,0,0,3290.171,0,0.121,0,0.224,0,0,0.58,0,0,6.206,0,0,0,0,0,4.773,0,0,0,4815.742,2089.772,1504.136,1279.545,0,2713.539,229.969,1318.688,0,373.365,203.066,0,286.863,0,0,3407.021,4.201,282.081,0,14.409,322.357,0,91.634,0,0,175.414,6.049,0,9.217,0,0,122.656,0,0,0,4220.636,0,7.662,0,0,31.104,0,2.653,0,0,1.004,21.376,0,2.492,0,0,8.554,0,0,0,55.645,0,0,0,0,0,0.239,0,0,0,35.171,0,0,0,0,13373.655
GNP10,27.78,0.31,27.783,0,0,0,43.998,597.478,0,3.345,0,774.9,0,0,0,0,0.12,0,2.117,0,0,1420.933,780.84,0,49.039,0,1942.226,0,0,0,0,1.561,0,29.997,0,0,3100,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0,0,9.102,0,0,0,4989.948,1324.844,0,2125.443,0,2601.884,0,0,0,0,1232,0,648.903,0,0,3740.968,0,0,0,0,0,0,0,0,0,0,376.056,0,128.318,0,0,339.966,0,0,0,4859.565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.016,0,4.887,0,0,12.319,0,0,0,124.203,0,0,0,0,17144.812
GNP11,25.6,5.366,151.161,0,0.224,0,202.412,1322.018,1.29,12.6,0,1587.11,0,0,0,0,0,0,4.679,0,0,2231.803,2402.379,32.374,169.581,0,3598.583,0.224,4.876,0,8.247,1.321,0,65.549,0,0,4620.244,0,0,0,0,0,0,0.116,0,0,0.535,0,0,0.12,0,0,12.987,0,0,0,5835.919,8804.76,3505.05,5674.667,0,4200.303,671.343,3969,0,150.48,1071.514,0,792.587,0,0,4360.062,15.171,562.957,0,3.128,740.186,0,63.403,0,0,25.715,27.799,0,51.232,0,0,256.718,0,0,0,4669.136,0,0.251,0,0,1.944,0,0.241,0,0,0.223,0.935,0,0.623,0,0,2.196,0,0,0,2.665,0.413,0,0.643,0,0,3.827,0,0,0,62.268,0,0,0,0,11258.34
GNP12,27.21,2.58,180.383,0.216,0.447,0,172.705,1556.588,9.03,13.38,0,1959.185,0,0.349,0,3.437,0.12,0,5.013,0,0,2227.914,3619.664,274.76,259.646,0,4787.637,1.794,15.325,0,95.64,7.807,0,78.992,0,0,5462.718,0,0,0,0,0.125,0,1.392,0,0,19.902,0,0,0.12,0,0,14.874,0,0,0,5271.837,13059.37,7654.792,9946.783,0,5026.814,690.46,5936.671,0,1116.03,1276.792,0,519.068,0,0,6438.006,4.435,197.226,0,42.669,390.437,0,119.056,0,0,415.61,23.037,0,21.666,0,0,153.874,0,0,0,7289.837,0,0.126,0,0,0.778,0,1.93,0,0,2.455,0.534,0,1.371,0,0,8.67,0,0,0,100.311,0,0,0,0,0,1.076,0,0,0,33.07,0,0,0,0,11248.822
GNP13,4.88,0,3.807,0,0,0,4.729,55.609,0,0.669,0,54.222,0,0,0,0,0,0,0,0,0,62.669,97.186,0.322,5.894,0,109.661,0,0,0,0.107,0.12,0,0.444,0,0,134.261,0,0,0,0,0,0,0,0,0,0.214,0,0,0,0,0,0,0,0,0,187.986,816.524,257.52,743.384,0,92.321,185.25,490.852,0,1.068,257.936,0,10.083,0,0,93.453,8.402,106.94,0,0,119.338,0,0.116,0,0,0.533,23.295,0,0.479,0,0,2.214,0,0,0,114.717,0,2.512,0,0,7.517,0,0,0,0,0,2.538,0,0,0,0,0,0,0,0,0,0.275,0,0.129,0,0,0,0,0,0,0.995,0,0,0,0,492.157
GNP14,5.7,0.206,9.467,0,0,0,10.383,85.875,0.215,0.223,0,78.515,0,0,0,0,0,0,0,0,0,94.209,153.555,0.75,6.45,0,144.919,0,0.232,0,0,0,0,1.111,0,0,177.553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111,0,0,0,251.018,1194.04,664.633,1443.178,0,126.561,227.957,843.174,0,1.388,580.091,0,11.634,0,0,107.704,12.604,137.237,0,0.112,221.345,0,1.041,0,0,0.427,97.941,0,0.359,0,0,3.985,0,0,0,130.785,0.122,1.256,0,0,11.146,0,0,0,0,0,11.49,0,0,0,0,0,0,0,0,0.107,7.568,0,0,0,0,0,0,0,0,0.553,0,0,0,0,593.759
GNP15,4.84,0,2.881,0,0,0,3.084,34.781,0.215,0.223,0,35.67,0,0,0,0,0,0,0.223,0,0,52.839,54.014,0.536,3.892,0,71.847,0,0.232,0,0,0,0,1.444,0,0,103.325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111,0,0,0,157.082,386.259,209.418,489.174,0,64.299,111.8,385.028,0,0.427,149.633,0,4.21,0,0,78.59,1.634,91.49,0,0,72.326,0,0,0,0,0,21.364,0,0.12,0,0,1.439,0,0,0,112.581,0,0.251,0,0,17.107,0,0,0,0,0,6.68,0,0,0,0,0,0,0,0,0,1.238,0,0,0,0,0.12,0,0,0,0.221,0,0,0,0,535.236
GNP16,4.77,0.103,7.615,0,0,0,8.43,54.378,0,0.111,0,52.275,0,0,0,0,0,0,0,0,0,71.783,98.822,2.358,6.227,0,108.025,0,0.464,0,0.428,0,0,0.667,0,0,133.138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.812,638.69,294.72,721.529,298.202,90.691,134.159,502.777,17.332,1.068,242.242,128.454,6.648,133.864,0,105.77,8.286,133.495,1.639,0,116.22,4.684,0.116,2.846,0,0.533,26.77,21.188,0.718,22.32,0,1.993,47.527,0,0,139.735,0,2.763,0,0,6.091,0.27,0,0.421,0,0,2.806,0.139,0,0.144,0,0,0,0,0,0.213,1.101,0.572,0,2.82,0,0.12,0.769,0,0,0.221,6.368,0,0,0,485.553
GNP17,4.67,0.206,16.67,0,0.335,0,11.411,97.674,0.43,3.345,0,82.923,0,0,0,0.215,0,0,0.78,0,0,76.186,225.68,9.862,27.022,0,193.159,0.112,4.063,0,2.142,0.721,0,6.222,0,0,186.947,0,0,0,0,0.125,0,0.116,0,0,0.321,0,0,0,0,0,0.444,0,0,0,173.401,1210.977,763.599,1073.534,0,148.165,241.372,822.681,0,5.767,304.061,0,14.404,0,0,192.705,17.155,112.613,0,0.223,205.133,0,1.388,0,0,1.387,40.155,0,0.838,0,0,4.428,0,0,0,232.993,0.122,2.386,0,0,22.421,0,0,0,0,0,6.68,0,0,0,0,0,0,0,0,0.213,0.826,0,0,0,0,0.12,0,0,0,0.774,0,0,0,0,362.818
GNP18,4.96,0.206,4.219,0,0,0,4.42,48.119,0,0,0,51.147,0,0,0,0,0,0,0,0,0,66.868,116.01,1.93,5.449,0,114.77,0,0.348,0,0.214,0,0,2.444,0,0,132.219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111,0,0,0,164.834,530.986,351.699,586.099,0,86.921,139.302,442.108,0,2.67,161.254,0,7.202,0,0,141.704,5.718,100.06,0,0,79.933,0,0.694,0,0,0.854,12.355,0,0,0,0,2.325,0,0,0,214.687,0.122,1.256,0,0,2.851,0,0,0,0,0,0.935,0,0,0,0,0,0,0,0,0,0.275,0,0,0,0,0,0,0,0,0.332,0,0,0,0,608.694
GNP19,5.02,0.103,7.512,0,0,0,5.243,55.301,0,0,0,51.557,0,0,0,0,0,0,0,0,0,70.759,118.772,1.179,3.67,0,108.843,0,0,0,0,0,0,0.889,0,0,133.648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160.346,303.238,245.655,526.214,0,86.921,113.7,534.617,0,1.922,89.85,0,4.543,0,0,132.339,4.435,93.663,0,0,63.473,0,0.116,0,0,0.427,2.831,0,0,0,0,1.771,0,0,0,215.908,0,1.884,0,0,5.832,0,0,0,0,0,1.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.442,0,0,0,0,615.603
GNP20,5.07,0,5.351,0,0.224,0,3.804,50.376,0,0.669,0,54.94,0,0,0,0,0,0,0.334,0,0,60.826,118.874,3.109,8.785,0,118.858,0,0.929,0,0.107,0.24,0,2.222,0,0,133.138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222,0,0,0,158.612,531.802,406.759,512.352,336.815,93.646,129.016,480.431,43.269,2.243,142.205,54.086,6.537,151.625,0,157.076,31.976,94.629,21.689,0.223,70.705,28.492,0.81,12.737,0,0.747,7.851,14.081,0,21.483,0,2.878,48.831,0,0,230.146,0,0.377,2.227,0,2.592,2.025,0,2.387,0,0,0.802,1.668,0,0.866,0,0,0.449,0,0,0,0.138,0,0,4.304,0,0,1.999,0,0,0.885,3.98,0,0,0,590.609
GNP21,4.93,0,7.203,0,0,0,7.504,68.947,0.215,0,0,62.525,0,0,0,0,0,0,0,0,0,79.975,112.531,0.75,2.891,0,117.325,0,0.232,0,0,0,0,1,0,0,156.212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111,0,0,0,233.679,640.934,266.392,479.193,0,103.633,204.368,580.698,0,0.534,204.623,0,7.313,0,0,97.423,11.437,133.495,0,0,153.006,0,0.463,0,0,0.32,19.176,0,0.239,0,0,2.546,0,0,0,129.972,0,3.391,0,0,10.109,0,0,0,0,0,3.607,0,0,0,0,0,0,0,0,0.107,0,0,0,0,0,0,0,0,0,0.221,0,0,0,0,623.63
GNP22,4.84,0,4.425,0,0,0,6.99,53.762,0,0.558,0,51.967,0,0,0,0,0,0,0,0,0,65.537,96.469,1.394,3.67,0,107.412,0,0,0,0.321,0,0,0.444,0,0,136.201,0,0,0,0,0,0,0,0,0,0.214,0,0,0,0,0,0.111,0,0,0,183.091,466.731,252.603,511.021,0,93.442,103.303,456.812,0,0.961,173.953,0,9.418,0,0,95.59,43.179,140.013,0,0,122.081,0,0.463,0,0,0.64,18.919,0,0.599,0,0,3.432,0,0,0,121.124,0.243,1.884,0,0,6.739,0,0,0,0,0,3.741,0,0,0,0,0,0,0,0,0,0.963,0,0,0,0,0,0,0,0,0.885,0,0,0,0,490.125
GNP23,4.36,0.206,5.865,0,0,0,4.934,50.684,0.322,0.446,0,51.763,0,0,0,0.43,0,0,0.111,0,0,60.212,107.314,6.218,14.122,0,111.296,0,0.464,0,1.607,0.48,0,2.666,0,0,138.039,0,0,0,0,0,0,0,0,0,0.214,0,0,0,0,0,0.999,0,0,0,146.882,327.308,295.788,498.046,0,100.372,145.115,555.458,0,5.34,155.863,0,8.642,0,0,126.537,43.996,79.179,0,0.112,127.318,0,0.578,0,0,1.387,25.74,0,0.479,0,0,3.653,0,0,0,177.872,0.243,2.889,0,0,4.925,0,0,0,0,0,3.474,0,0.125,0,0,0,0,0,0,0.32,0.55,0,0,0,0,0.12,0,0,0,1.548,0,0,0,0,465.639
GNP24,3.63,0.103,5.454,0,0,0,6.888,51.095,0.322,0.558,0,57.605,0,0,0,0,0,0,0.111,0,0,62.26,123.171,9.112,13.455,0,135.414,0,1.277,0,1.607,0.721,0,3,0,0,146.309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.444,0,0,0,128.012,434.603,291.726,472.317,251.446,136.752,190.393,520.723,12.362,6.301,186.053,41.817,16.842,139.218,0,154.633,14.588,119.614,2.522,0,134.8,6.505,0.926,1.626,0,0.747,31.145,5.632,0.958,8.231,0,3.764,56.656,0,0,169.736,0.122,4.145,0.131,0,11.794,0.405,0,0,0,0,6.146,0.139,0,0.144,0,0,0.15,0,0,0,1.238,0.143,0,0.297,0,0,0.154,0,0,0.774,7.482,0,0,0,207.47
GNP25,4.64,0,3.087,0,0,0,2.878,35.397,0,0,0,37.618,0,0,0,0,0,0,0,0,0,47.821,83.374,1.501,5.338,0,84.827,0,0.697,0,0.214,0,0,1,0,0,101.589,0,0,0,0,0,0,0,0,0,0.107,0,0,0,0,0,0.111,0,0,0,123.217,284.777,250.038,530.982,0,65.318,60.596,425.435,0,1.602,243.56,0,5.762,0,0,104.854,1.634,68.195,0,0,125.448,0,0.578,0,0,0.32,63.449,0,0.12,0,0,1.993,0,0,0,163.126,0,1.256,0,0,22.032,0,0,0,0,0,5.478,0,0,0,0,0,0,0,0,0,5.091,0,0,0,0,0,0,0,0,0.221,0,0,0,0,512.376
GNP26,5,0.206,11.525,0,0,0,8.738,86.901,0.322,0,0,72.467,0,0,0,0,0,0,0,0,0,82.535,207.265,6.003,8.562,0,166.585,0,0.232,0,0.321,0,0,0.333,0,0,178.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.849,699.596,450.06,1229.179,0,123.504,183.797,829.859,0,2.884,586.321,0,7.313,0,0,162.675,10.62,231.989,0,0,362.882,0,0.231,0,0,0.854,182.883,0,0.838,0,0,2.657,0,0,0,242.451,0,3.266,0,0,27.216,0,0,0,0,0,20.307,0,0,0,0,0,0,0,0,0.107,22.704,0,0,0,0,0,0,0,0,0,0,0,0,0,553.22
GNP27,4.96,0,5.968,0,0,0,4.626,54.07,0,0.111,0,50.84,0,0,0,0,0,0,0.111,0,0,64.205,123.069,2.68,5.782,0,116.099,0,0.348,0,0.428,0,0,0.667,0,0,133.444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111,0,0,0,161.876,249.59,279.647,690.356,0,96.601,134.047,566.573,0,1.922,338.445,0,5.097,0,0,148.932,4.201,155.946,0,0,172.21,0,0.578,0,0,0.533,104.505,0,0.359,0,0,2.768,0,0,0,227.095,0,3.14,0,0,31.752,0,0,0,0,0,16.299,0,0,0,0,0,0,0,0,0,10.045,0,0,0,0,0,0,0,0,0.221,0,0,0,0,599.652
GNP28,4.51,0,6.586,0,0,0,4.832,55.814,0.108,0.446,0,56.785,0,0,0,0.107,0,0,0,0,0,58.88,132.992,6.432,12.343,0,124.581,0,0.813,0,1.178,0.6,0,2.111,0,0,133.751,0,0,0,0,0,0,0.116,0,0,0,0,0,0,0,0,0.666,0,0,0,141.884,437.663,320.054,749.818,197.827,103.327,95.142,592.739,10.423,2.67,393.555,106.044,7.867,116.756,0,141.399,2.684,162.464,0.378,0.112,226.458,4.293,0.81,1.084,0,1.6,122.137,23.065,0.958,29.155,0,2.989,43.76,0,0,191.5,0,2.386,0,0,18.533,0.405,0,0,0,0,14.562,0,0,0.144,0,0,0,0,0,0.107,14.723,1.001,0,0.742,0,0.12,1.692,0,0,0.332,5.413,0,0,0,454.361
GNP29,4.82,0.103,6.071,0,0,0,5.962,56.122,0,0,0,52.07,0,0,0,0,0,0,0,0,0,65.332,100.869,0.965,3.336,0,106.595,0,0,0,0.107,0,0,0.889,0,0,134.874,0,0,0,0,0,0,0,0,0,0.107,0,0,0,0,0,0.333,0,0,0,182.071,543.633,288.199,634.894,0,87.634,130.134,514.24,0,1.175,219,0,7.202,0,0,96.914,10.27,72.178,0,0,131.558,0,0.347,0,0,0.747,20.206,0,0.239,0,0,3.1,0,0,0,127.429,0.365,2.386,0,0,6.61,0,0,0,0,0,3.073,0,0,0,0,0,0,0,0,0,0.688,0,0,0,0,0,0,0,0,0.442,0,0,0,0,489.922
GNP30,5.01,0,4.631,0,0,0,4.832,50.582,0,0.446,0,48.585,0,0,0,0,0,0,0,0,0,72.193,79.078,0.858,2.78,0,95.046,0,0.232,0,0,0,0,0.222,0,0,138.651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111,0,0,0,206.855,384.219,276.12,666.615,0,84.271,95.366,527.439,0,0.854,177.188,0,6.648,0,0,94.776,5.718,95.232,0,0,110.983,0,0.694,0,0,0,17.374,0,0.239,0,0,2.103,0,0,0,138.413,0,0.502,0,0,4.277,0,0,0,0,0,1.069,0,0,0,0,0,0,0,0,0,0.138,0,0,0,0,0,0,0,0,0,0,0,0,0,647.912
GNP31,5.24,0,1.235,0,0,0,1.234,24.624,0,0,0,25.728,0,0,0,0,0,0,0,0,0,39.424,33.145,0.322,0.334,0,55.393,0,0,0,0,0,0,0,0,0,84.232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.388,91.087,101.021,250.742,0,48.708,75.801,249.319,0,0.214,96.559,0,3.546,0,0,66.374,2.101,93.18,0,0,45.266,0,0.231,0,0,0.32,4.376,0,0,0,0,2.103,0,0,0,99.157,0,0.126,0,0,0.907,0,0,0,0,0,0.267,0,0,0,0,0,0,0,0,0.107,0.138,0,0,0,0,0,0,0,0,0,0,0,0,0,724.595
GNP32,5.4,0.103,5.145,0,0,0,3.804,49.453,0,0.111,0,52.787,0,0,0,0,0,0,0.111,0,0,63.796,121.943,2.358,6.116,0,115.792,0,0,0,0.214,0.12,0,1.222,0,0,133.24,0,0,0,0,0,0,0,0,0,0.107,0,0,0,0,0,0,0,0,0,160.448,532.414,195.308,522.887,288.083,90.691,88.211,522.344,1.212,2.136,181.141,34.68,6.759,129.032,0,140.89,2.684,64.936,0,0.112,211.617,0.52,1.157,0,0,0.533,21.493,0.671,0.239,2.65,0,2.103,40.137,0,0,215.806,0,2.01,0,0,8.942,0,0,0,0,0,5.878,0,0,0,0,0,0,0,0,0,0.275,0,0,0,0,0,0,0,0,0.553,4.935,0,0,0,605.036
GNP33,4.66,0,5.454,0,0,0,7.093,58.071,0,0.781,0,52.48,0,0,0,0,0,0,0.223,0,0,66.253,99.743,0.536,4.782,0,102.098,0,0,0,0.321,0,0,0.667,0,0,133.138,0,0,0,0,0,0,0,0,0,0.214,0,0,0,0,0,0,0,0,0,182.683,510.894,371.05,396.574,0,93.85,134.271,495.946,0,1.175,171.557,0,8.31,0,0,93.453,9.103,148.704,0,0,133.678,0,0.347,0,0,0.32,19.434,0,0.479,0,0,2.657,0,0,0,119.09,0.243,2.512,0,0,6.869,0,0,0,0,0,4.142,0,0,0,0,0,0,0,0,0,1.376,0,0,0,0,0,0,0,0,0.774,0,0,0,0,492.259
GNP34,4.56,0,5.145,0,0,0,7.093,54.686,0,0,0,51.25,0,0,0,0,0,0,0,0,0,67.277,97.799,0.322,2.891,0,104.551,0,0,0,0.321,0,0,1.111,0,0,132.627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182.683,497.941,387.622,456.126,0,90.487,115.377,482.168,0,1.495,187.251,0,8.864,0,0,87.345,42.829,149.428,0,0,123.702,0,0.347,0,0,0.213,21.879,0,0.718,0,0,3.985,0,0,0,118.785,0.122,1.13,0,0,7.258,0,0,0,0,0,2.672,0,0,0,0,0,0,0,0,0,0.138,0,0,0,0,0,0,0,0,0.774,0,0,0,0,499.066
GNP35,4.33,0,7.1,0,0.112,0,5.551,55.609,0.215,0.335,0,52.173,0,0,0,0.215,0,0,0.223,0,0,60.314,135.754,5.36,10.898,0,121.005,0.448,0.464,0,1.178,0.12,0,2.333,0,0,133.444,0,0,0,0,0,0,0,0,0,0.428,0,0,0,0,0,0,0,0,0,143.618,236.229,341.863,438.493,0,100.576,181.673,489.462,0,3.418,139.929,0,7.091,0,0,143.435,10.036,145.083,0,0,119.836,0,1.041,0,0,1.387,19.048,0,0.239,0,0,2.103,0,0,0,193.432,0,2.135,0,0,5.702,0,0,0,0,0,3.34,0,0,0,0,0,0,0,0,0.107,0.688,0,0,0,0,0,0,0,0,0.885,0,0,0,0,454.361
GNP36,5.3,0,3.807,0,0,0,3.29,51.095,0,0.223,0,50.02,0,0,0,0,0,0,0,0,0,61.338,87.774,4.717,3.558,0,103.733,0,0,0,0.75,0,0,0.444,0,0,136.916,0,0,0,0,0,0,0,0,0,0.107,0,0,0,0,0,0.222,0,0,0,172.484,380.344,409.646,377.943,271.218,88.041,128.346,498.493,21.331,6.194,103.268,43.319,3.213,149.796,0,132.746,24.974,144.117,0.504,0,129.563,3.122,0.116,1.355,0,1.387,19.691,0.402,0,8.789,0,0.775,45.064,0,0,193.534,0,16.956,0,0,8.165,0,0,0,0,0,2.939,0.139,0,0,0,0,0,0,0,0.32,0.963,0,0,0,0,0,0,0,0,0.111,8.278,0,0,0,618.549
GNP37,4.14,0,1.338,0,0,0,1.439,23.906,0,0,0,23.575,0,0,0,0,0,0,0,0,0,36.659,31.099,0.107,0.556,0,48.443,0,0,0,0.107,0,0,0.333,0,0,71.776,0,0,0,0,0,0,0,0,0,0.214,0,0,0,0,0,0.111,0,0,0,122.401,141.884,100.166,313.4,0,40.352,16.099,312.778,0,0.854,252.665,0,2.105,0,0,56.703,0.7,55.884,0,0,70.207,0,0.347,0,0,0.533,60.875,0,0,0,0,1.107,0,0,0,95.089,0,0.377,0,0,4.277,0,0,0,0,0,2.271,0,0,0,0,0,0,0,0,0,2.752,0,0,0,0,0,0,0,0,0,0,0,0,0,586.545
GNP38,5.45,0,3.087,0,0,0,3.29,43.4,0,0,0,49.2,0,0,0,0,0,0,0,0,0,61.85,85.011,0.75,2.78,0,97.806,0,0,0,0,0,0,0.667,0,0,140.489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111,0,0,0,209.813,298.036,133.947,719.754,0,84.679,73.118,472.79,0,0.854,629.451,0,6.87,0,0,101.596,6.769,112.372,0,0,307.642,0,0.231,0,0,0,168.469,0,0.239,0,0,3.21,0,0,0,143.396,0,2.763,0,0,8.942,0,0,0,0,0,8.951,0,0,0,0,0,0,0,0,0,8.669,0,0,0,0,0,0,0,0,0.553,0,0,0,0,641.41
GNP39,4.98,0.206,4.836,0,0,0,3.598,54.583,0.215,0.446,0,51.967,0,0,0,0,0,0,0,0,0,60.314,136.368,3.43,5.449,0,117.734,0,0.464,0,0,0.24,0,1.333,0,0,132.219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222,0,0,0,161.162,149.126,172.325,655.521,0,90.895,89.664,480.431,0,3.311,508.568,0,5.651,0,0,148.423,36.877,180.207,0,0.112,168.843,0,0.578,0,0,1.067,237.577,0,0.479,0,0,2.103,0,0,0,227.4,0.122,2.763,0,0,25.661,0,0,0,0,0,17.635,0,0,0,0,0,0,0,0,0.32,19.402,0,0,0,0,0,0,0,0,0.553,0,0,0,0,598.94
